post_id,slug,url,status,code,severity,category,title,location,evidence,fix
288,wave-particle-duality,https://qpedia.ir/wave-particle-duality/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«دوگانگی موج ذره»,کلیدواژه را در توضیح متا بگنجانید
288,wave-particle-duality,https://qpedia.ir/wave-particle-duality/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«دوگانگی موج ذره»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
288,wave-particle-duality,https://qpedia.ir/wave-particle-duality/,publish,C07,med,محتوا,بخش منابع/ارجاع ندارد,تیترها,هیچ تیتری با «منابع» یافت نشد,برای ادعای علمی، بخش «منابع» با حداقل ۳ منبع معتبر لازم است
288,wave-particle-duality,https://qpedia.ir/wave-particle-duality/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 0 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
288,wave-particle-duality,https://qpedia.ir/wave-particle-duality/,publish,C09,low,محتوا,بخش پرسش‌های متداول ندارد,تیترها,,افزودن FAQ ساخت‌یافته به پوشش نیت جستجو کمک می‌کند
288,wave-particle-duality,https://qpedia.ir/wave-particle-duality/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
288,wave-particle-duality,https://qpedia.ir/wave-particle-duality/,publish,L01,med,پیوند,لینک داخلی کمتر از ۳,بدنه,0 لینک داخلی یکتا,حداقل ۳ لینک داخلی مرتبط با انکرتکست طبیعی بدهید
288,wave-particle-duality,https://qpedia.ir/wave-particle-duality/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2242,alpha-decay,https://qpedia.ir/alpha-decay/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«واپاشی آلفا»,کلیدواژه را در توضیح متا بگنجانید
2242,alpha-decay,https://qpedia.ir/alpha-decay/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈3.8٪ (9 تکرار کلیدواژه «واپاشی آلفا»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2242,alpha-decay,https://qpedia.ir/alpha-decay/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,473 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2242,alpha-decay,https://qpedia.ir/alpha-decay/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 1 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2242,alpha-decay,https://qpedia.ir/alpha-decay/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2242,alpha-decay,https://qpedia.ir/alpha-decay/,publish,L02,high,پیوند,لینک داخلی شکسته (۴۰۴),لینک #3,«نیروهای بنیادی» → https://qpedia.ir/fundamental-forces/,مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
2242,alpha-decay,https://qpedia.ir/alpha-decay/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2242,alpha-decay,https://qpedia.ir/alpha-decay/,publish,X05,med,فنی,صفحه یتیم (بدون لینک ورودی داخلی),گراف لینک داخلی,هیچ لینک ورودی از مقالات منتشرشدهٔ دیگر,از مقالات مرتبط به این صفحه لینک بدهید
2097,why-quantum-math-works,https://qpedia.ir/why-quantum-math-works/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«ریاضیات کوانتوم درست ولی فهمش»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
2097,why-quantum-math-works,https://qpedia.ir/why-quantum-math-works/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«ریاضیات کوانتوم درست ولی فهمش»,کلیدواژه را در توضیح متا بگنجانید
2097,why-quantum-math-works,https://qpedia.ir/why-quantum-math-works/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«ریاضیات کوانتوم درست ولی فهمش»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
2097,why-quantum-math-works,https://qpedia.ir/why-quantum-math-works/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
2097,why-quantum-math-works,https://qpedia.ir/why-quantum-math-works/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2097,why-quantum-math-works,https://qpedia.ir/why-quantum-math-works/,publish,I01,high,تصویر,تصویر شاخص ندارد,_thumbnail_id,,تصویر شاخص اختصاصی و مرتبط تعریف کنید
2097,why-quantum-math-works,https://qpedia.ir/why-quantum-math-works/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
560,is-classical-physics-wrong,https://qpedia.ir/is-classical-physics-wrong/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«فیزیک کلاسیک اشتباه نه، محدود»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
560,is-classical-physics-wrong,https://qpedia.ir/is-classical-physics-wrong/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«فیزیک کلاسیک اشتباه نه، محدود»,کلیدواژه را در توضیح متا بگنجانید
560,is-classical-physics-wrong,https://qpedia.ir/is-classical-physics-wrong/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«فیزیک کلاسیک اشتباه نه، محدود»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
560,is-classical-physics-wrong,https://qpedia.ir/is-classical-physics-wrong/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 0 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
560,is-classical-physics-wrong,https://qpedia.ir/is-classical-physics-wrong/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
560,is-classical-physics-wrong,https://qpedia.ir/is-classical-physics-wrong/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
560,is-classical-physics-wrong,https://qpedia.ir/is-classical-physics-wrong/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
560,is-classical-physics-wrong,https://qpedia.ir/is-classical-physics-wrong/,publish,X05,med,فنی,صفحه یتیم (بدون لینک ورودی داخلی),گراف لینک داخلی,هیچ لینک ورودی از مقالات منتشرشدهٔ دیگر,از مقالات مرتبط به این صفحه لینک بدهید
3340,quantum-fingerprinting,https://qpedia.ir/quantum-fingerprinting/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«انگشت‌نگاری کوانتومی»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
3340,quantum-fingerprinting,https://qpedia.ir/quantum-fingerprinting/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,361 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
3340,quantum-fingerprinting,https://qpedia.ir/quantum-fingerprinting/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
3340,quantum-fingerprinting,https://qpedia.ir/quantum-fingerprinting/,publish,L02,high,پیوند,لینک داخلی شکسته (۴۰۴),لینک #1,«آزمون SWAP» → https://qpedia.ir/swap-test/,مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
3340,quantum-fingerprinting,https://qpedia.ir/quantum-fingerprinting/,publish,L02,high,پیوند,لینک داخلی شکسته (۴۰۴),لینک #2,«ارتباط کوانتومی» → https://qpedia.ir/quantum-communication/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-fiction/,مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
3340,quantum-fingerprinting,https://qpedia.ir/quantum-fingerprinting/,publish,L01,med,پیوند,لینک داخلی کمتر از ۳,بدنه,1 لینک داخلی یکتا,حداقل ۳ لینک داخلی مرتبط با انکرتکست طبیعی بدهید
3340,quantum-fingerprinting,https://qpedia.ir/quantum-fingerprinting/,publish,X05,med,فنی,صفحه یتیم (بدون لینک ورودی داخلی),گراف لینک داخلی,هیچ لینک ورودی از مقالات منتشرشدهٔ دیگر,از مقالات مرتبط به این صفحه لینک بدهید
3389,quantum-fiction,https://qpedia.ir/quantum-fiction/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«داستان علمی‌تخیلی کوانتومی»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
3389,quantum-fiction,https://qpedia.ir/quantum-fiction/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,390 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
3389,quantum-fiction,https://qpedia.ir/quantum-fiction/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
3389,quantum-fiction,https://qpedia.ir/quantum-fiction/,publish,L02,high,پیوند,لینک داخلی شکسته (۴۰۴),لینک #1,«مسئله اندازه‌گیری» → https://qpedia.ir/quantum-measurement-problem/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-measurement/,مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
3389,quantum-fiction,https://qpedia.ir/quantum-fiction/,publish,L02,high,پیوند,لینک داخلی شکسته (۴۰۴),لینک #3,«واهمدوسی» → https://qpedia.ir/quantum-decoherence/,مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
3389,quantum-fiction,https://qpedia.ir/quantum-fiction/,publish,L01,med,پیوند,لینک داخلی کمتر از ۳,بدنه,1 لینک داخلی یکتا,حداقل ۳ لینک داخلی مرتبط با انکرتکست طبیعی بدهید
3389,quantum-fiction,https://qpedia.ir/quantum-fiction/,publish,X05,med,فنی,صفحه یتیم (بدون لینک ورودی داخلی),گراف لینک داخلی,هیچ لینک ورودی از مقالات منتشرشدهٔ دیگر,از مقالات مرتبط به این صفحه لینک بدهید
318,bird-quantum-compass,https://qpedia.ir/bird-quantum-compass/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«قطب نمای پرندگان»,کلیدواژه را در توضیح متا بگنجانید
318,bird-quantum-compass,https://qpedia.ir/bird-quantum-compass/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«قطب نمای پرندگان»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
318,bird-quantum-compass,https://qpedia.ir/bird-quantum-compass/,publish,C07,med,محتوا,بخش منابع/ارجاع ندارد,تیترها,هیچ تیتری با «منابع» یافت نشد,برای ادعای علمی، بخش «منابع» با حداقل ۳ منبع معتبر لازم است
318,bird-quantum-compass,https://qpedia.ir/bird-quantum-compass/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 0 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
318,bird-quantum-compass,https://qpedia.ir/bird-quantum-compass/,publish,C09,low,محتوا,بخش پرسش‌های متداول ندارد,تیترها,,افزودن FAQ ساخت‌یافته به پوشش نیت جستجو کمک می‌کند
318,bird-quantum-compass,https://qpedia.ir/bird-quantum-compass/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
318,bird-quantum-compass,https://qpedia.ir/bird-quantum-compass/,publish,L01,med,پیوند,لینک داخلی کمتر از ۳,بدنه,0 لینک داخلی یکتا,حداقل ۳ لینک داخلی مرتبط با انکرتکست طبیعی بدهید
318,bird-quantum-compass,https://qpedia.ir/bird-quantum-compass/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
305,superconductivity,https://qpedia.ir/superconductivity/,publish,T03,low,عنوان و متا,عنوان خیلی کوتاه/مبهم,post_title,ابررسانایی,عنوان باید موضوع را کامل برساند
305,superconductivity,https://qpedia.ir/superconductivity/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«ابررسانایی»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
305,superconductivity,https://qpedia.ir/superconductivity/,publish,C07,med,محتوا,بخش منابع/ارجاع ندارد,تیترها,هیچ تیتری با «منابع» یافت نشد,برای ادعای علمی، بخش «منابع» با حداقل ۳ منبع معتبر لازم است
305,superconductivity,https://qpedia.ir/superconductivity/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 0 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
305,superconductivity,https://qpedia.ir/superconductivity/,publish,C09,low,محتوا,بخش پرسش‌های متداول ندارد,تیترها,,افزودن FAQ ساخت‌یافته به پوشش نیت جستجو کمک می‌کند
305,superconductivity,https://qpedia.ir/superconductivity/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
305,superconductivity,https://qpedia.ir/superconductivity/,publish,L01,med,پیوند,لینک داخلی کمتر از ۳,بدنه,0 لینک داخلی یکتا,حداقل ۳ لینک داخلی مرتبط با انکرتکست طبیعی بدهید
305,superconductivity,https://qpedia.ir/superconductivity/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2247,flash-memory,https://qpedia.ir/flash-memory/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«حافظهٔ فلش چطور کار می»,کلیدواژه را در توضیح متا بگنجانید
2247,flash-memory,https://qpedia.ir/flash-memory/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«حافظهٔ فلش چطور کار می»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
2247,flash-memory,https://qpedia.ir/flash-memory/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,519 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2247,flash-memory,https://qpedia.ir/flash-memory/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 1 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2247,flash-memory,https://qpedia.ir/flash-memory/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2247,flash-memory,https://qpedia.ir/flash-memory/,publish,L02,high,پیوند,لینک داخلی شکسته (۴۰۴),لینک #6,«ال‌ایدی» → https://qpedia.ir/led/,مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
2247,flash-memory,https://qpedia.ir/flash-memory/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2260,genetic-mutation,https://qpedia.ir/genetic-mutation/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«جهش ژنتیکی کوانتومی»,کلیدواژه را در توضیح متا بگنجانید
2260,genetic-mutation,https://qpedia.ir/genetic-mutation/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«جهش ژنتیکی کوانتومی»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
2260,genetic-mutation,https://qpedia.ir/genetic-mutation/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,473 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2260,genetic-mutation,https://qpedia.ir/genetic-mutation/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 1 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2260,genetic-mutation,https://qpedia.ir/genetic-mutation/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2260,genetic-mutation,https://qpedia.ir/genetic-mutation/,publish,L02,high,پیوند,لینک داخلی شکسته (۴۰۴),لینک #3,«فتوسنتز» → https://qpedia.ir/quantum-photosynthesis/,مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
2260,genetic-mutation,https://qpedia.ir/genetic-mutation/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
553,bell-experiments,https://qpedia.ir/bell-experiments/,publish,M02,med,عنوان و متا,توضیحات متا خیلی کوتاه,meta description,97 نویسه: «آزمایش‌های بل چه ثابت کردند؟ از فریدمن و کلاوزر تا آزمون‌های بدون‌روزنهٔ ۲۰۱۵ و جایزهٔ نوبل ۲۰۲۲.»,طول متای مناسب حدود ۱۲۰ تا ۱۶۰ نویسه است
553,bell-experiments,https://qpedia.ir/bell-experiments/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«آزمایش های بل درهم تنیدگی»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
553,bell-experiments,https://qpedia.ir/bell-experiments/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«آزمایش های بل درهم تنیدگی»,کلیدواژه را در توضیح متا بگنجانید
553,bell-experiments,https://qpedia.ir/bell-experiments/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«آزمایش های بل درهم تنیدگی»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
553,bell-experiments,https://qpedia.ir/bell-experiments/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 0 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
553,bell-experiments,https://qpedia.ir/bell-experiments/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
553,bell-experiments,https://qpedia.ir/bell-experiments/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
553,bell-experiments,https://qpedia.ir/bell-experiments/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
309,bell-inequality,https://qpedia.ir/bell-inequality/,publish,T03,low,عنوان و متا,عنوان خیلی کوتاه/مبهم,post_title,نامساوی بل,عنوان باید موضوع را کامل برساند
309,bell-inequality,https://qpedia.ir/bell-inequality/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«نامساوی بل»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
309,bell-inequality,https://qpedia.ir/bell-inequality/,publish,C07,med,محتوا,بخش منابع/ارجاع ندارد,تیترها,هیچ تیتری با «منابع» یافت نشد,برای ادعای علمی، بخش «منابع» با حداقل ۳ منبع معتبر لازم است
309,bell-inequality,https://qpedia.ir/bell-inequality/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 0 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
309,bell-inequality,https://qpedia.ir/bell-inequality/,publish,C09,low,محتوا,بخش پرسش‌های متداول ندارد,تیترها,,افزودن FAQ ساخت‌یافته به پوشش نیت جستجو کمک می‌کند
309,bell-inequality,https://qpedia.ir/bell-inequality/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
309,bell-inequality,https://qpedia.ir/bell-inequality/,publish,L01,med,پیوند,لینک داخلی کمتر از ۳,بدنه,0 لینک داخلی یکتا,حداقل ۳ لینک داخلی مرتبط با انکرتکست طبیعی بدهید
309,bell-inequality,https://qpedia.ir/bell-inequality/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
3412,quantum-cell-signaling,https://qpedia.ir/quantum-cell-signaling/,publish,T02,med,عنوان و متا,عنوان خیلی بلند,post_title,76 نویسه: «پیام‌رسانی سلولی و کوانتوم؛ کجا شیمی کوانتومی تمام می‌شود و ادعای بزرگ آغاز؟…»,عنوان را به حدود ۶۰ نویسه کاهش دهید؛ گوگل تیترهای بلند را می‌بُرد یا بازنویسی می‌کند
3412,quantum-cell-signaling,https://qpedia.ir/quantum-cell-signaling/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«پیام‌رسانی سلولی کوانتومی»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
3412,quantum-cell-signaling,https://qpedia.ir/quantum-cell-signaling/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«پیام‌رسانی سلولی کوانتومی»,کلیدواژه را در توضیح متا بگنجانید
3412,quantum-cell-signaling,https://qpedia.ir/quantum-cell-signaling/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«پیام‌رسانی سلولی کوانتومی»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
3412,quantum-cell-signaling,https://qpedia.ir/quantum-cell-signaling/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈3.1٪ (3 تکرار کلیدواژه «پیام‌رسانی سلولی کوانتومی»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
3412,quantum-cell-signaling,https://qpedia.ir/quantum-cell-signaling/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,388 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
3412,quantum-cell-signaling,https://qpedia.ir/quantum-cell-signaling/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
3412,quantum-cell-signaling,https://qpedia.ir/quantum-cell-signaling/,publish,X05,med,فنی,صفحه یتیم (بدون لینک ورودی داخلی),گراف لینک داخلی,هیچ لینک ورودی از مقالات منتشرشدهٔ دیگر,از مقالات مرتبط به این صفحه لینک بدهید
572,quantum-physics-vs-quantum-mechanics,https://qpedia.ir/quantum-physics-vs-quantum-mechanics/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«تفاوت فیزیک کوانتوم مکانیک کوانتومی»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
572,quantum-physics-vs-quantum-mechanics,https://qpedia.ir/quantum-physics-vs-quantum-mechanics/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«تفاوت فیزیک کوانتوم مکانیک کوانتومی»,کلیدواژه را در توضیح متا بگنجانید
572,quantum-physics-vs-quantum-mechanics,https://qpedia.ir/quantum-physics-vs-quantum-mechanics/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«تفاوت فیزیک کوانتوم مکانیک کوانتومی»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
572,quantum-physics-vs-quantum-mechanics,https://qpedia.ir/quantum-physics-vs-quantum-mechanics/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 0 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
572,quantum-physics-vs-quantum-mechanics,https://qpedia.ir/quantum-physics-vs-quantum-mechanics/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
572,quantum-physics-vs-quantum-mechanics,https://qpedia.ir/quantum-physics-vs-quantum-mechanics/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
572,quantum-physics-vs-quantum-mechanics,https://qpedia.ir/quantum-physics-vs-quantum-mechanics/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
573,coin-vs-dice-quantum-uncertainty,https://qpedia.ir/coin-vs-dice-quantum-uncertainty/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«تمثیل تاس مقابل تمثیل سکه»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
573,coin-vs-dice-quantum-uncertainty,https://qpedia.ir/coin-vs-dice-quantum-uncertainty/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«تمثیل تاس مقابل تمثیل سکه»,کلیدواژه را در توضیح متا بگنجانید
573,coin-vs-dice-quantum-uncertainty,https://qpedia.ir/coin-vs-dice-quantum-uncertainty/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«تمثیل تاس مقابل تمثیل سکه»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
573,coin-vs-dice-quantum-uncertainty,https://qpedia.ir/coin-vs-dice-quantum-uncertainty/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 0 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
573,coin-vs-dice-quantum-uncertainty,https://qpedia.ir/coin-vs-dice-quantum-uncertainty/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
573,coin-vs-dice-quantum-uncertainty,https://qpedia.ir/coin-vs-dice-quantum-uncertainty/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
